Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",2
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",7
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,23",preproc_arg preproc_include_token2,[1528],1
"6,26",preproc_include_token2,[1877],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",7
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,21",preproc_arg preproc_include_token2,[1528],1
"7,25",preproc_include_token2,[1877],1
"9,1",primitive_type,"[341, 43, 44, 1820]",2
"9,6",identifier,"[739, 796, 1128]",1
"9,17",( ),"[1363, 1458, 1356]",13
"9,18",),[624],5
"9,19",;,"[821, 1260, 1511, 1458, 1300, 1356, 940, 651]",4
"10,1",primitive_type,"[225, 43, 44, 1820]",2
"10,6",identifier,"[739, 796, 1128]",1
"10,19",( ),"[1363, 1458, 1356]",13
"10,20",),[624],5
"10,21",;,"[821, 1260, 1511, 1458, 1300, 1356, 940, 651]",4
"12,1",primitive_type,"[225, 43, 44, 1820]",2
"12,6",identifier,"[739, 796, 1128]",1
"12,14",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"12,15",primitive_type,[624],1
"12,20",* _declarator,"[739, 720, 1118, 1598]",1
"12,21",identifier,"[788, 1443, 1393, 1598]",1
"12,25",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"12,27",const,[649],3
"12,33",primitive_type,"[711, 695]",1
"12,40",identifier,"[739, 719, 1118, 1748, 1601]",2
"12,47",),"[1300, 1321, 1748, 1601]",1
"12,48",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"13,1",primitive_type,"[225, 43, 44, 1820]",2
"13,5",identifier,"[739, 796, 1128]",1
"13,19",( parameter_declaration ),"[1363, 1458, 1356]",3
"13,20",primitive_type,[624],1
"13,24",),"[739, 720, 1118, 1598]",4
"13,25",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"15,1",primitive_type,"[225, 43, 44, 1820]",2
"15,6",identifier,"[739, 796, 1128]",1
"15,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"15,10",primitive_type,[624],1
"15,14",),"[739, 720, 1118, 1598]",4
"15,15",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"16,1",primitive_type,"[225, 43, 44, 1820]",2
"16,6",identifier,"[739, 796, 1128]",1
"16,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"16,14",primitive_type,[624],1
"16,18",),"[739, 720, 1118, 1598]",4
"16,19",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"18,1",enum identifier enumerator_list,"[225, 43, 44, 1820]",0
"18,6",identifier enumerator_list,[1674],2
