Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,19",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"5,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"5,10",system_lib_string preproc_include_token2,[1392],1
"5,18",preproc_include_token2,[1816],1
"7,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",6
"7,9",identifier preproc_arg preproc_include_token2,[1879],1
"7,15",preproc_arg preproc_include_token2,[1528],1
"7,18",preproc_include_token2,[1877],1
"8,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"8,9",identifier preproc_arg preproc_include_token2,[1879],1
"8,16",preproc_arg preproc_include_token2,[1528],1
"8,19",preproc_include_token2,[1877],1
"9,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"9,9",identifier preproc_arg preproc_include_token2,[1879],1
"9,18",preproc_arg preproc_include_token2,[1528],1
"9,21",preproc_include_token2,[1877],1
"10,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"10,9",identifier preproc_arg preproc_include_token2,[1879],1
"10,16",preproc_arg preproc_include_token2,[1528],1
"10,19",preproc_include_token2,[1877],1
"12,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"12,9",identifier preproc_arg preproc_include_token2,[1879],1
"12,16",preproc_arg preproc_include_token2,[1528],1
"12,19",preproc_include_token2,[1877],1
"13,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"13,9",identifier preproc_arg preproc_include_token2,[1879],1
"13,16",preproc_arg preproc_include_token2,[1528],1
"13,19",preproc_include_token2,[1877],1
"14,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"14,9",identifier preproc_arg preproc_include_token2,[1879],1
"14,16",preproc_arg preproc_include_token2,[1528],1
"14,18",preproc_include_token2,[1877],1
"15,1",primitive_type,"[341, 43, 44, 1820]",2
"15,6",identifier,"[739, 796, 1128]",1
"15,10",= expression,"[1363, 1458, 1356]",9
"15,12",' character ',[459],0
"15,13",character ',[1618],1
"15,14",',[1562],1
"15,15",;,"[690, 684, 1032, 1606]",5
"17,1",enum identifier enumerator_list,"[226, 43, 44, 1820]",0
"17,6",identifier enumerator_list,[1674],3
"18,1",{ enumerator_list_repeat1 enumerator },"[824, 770, 796, 1128]",5
"19,3",identifier,[1296],2
"19,8",",","[1640, 1718]",2
"20,3",identifier,"[1485, 1308]",1
"21,1",},"[1640, 1734]",3
"21,2",;,"[771, 874, 770, 796, 1128]",3
"23,1",primitive_type,"[330, 43, 44, 1820]",2
"23,5",identifier,"[739, 796, 1128]",1
"23,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"23,11",primitive_type,[624],1
"23,15",[ ],"[739, 720, 1118, 1598]",14
"23,16",],[419],2
"23,17",),"[1459, 1443, 1393, 1598]",2
"23,18",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"25,1",primitive_type,"[225, 43, 44, 1820]",2
"25,6",identifier,"[739, 796, 1128]",1
"25,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"25,11",primitive_type,[624],1
"25,18",identifier,"[739, 720, 1118, 1598]",2
"25,19",),"[1300, 1321, 1598]",2
"25,20",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"26,1",primitive_type,"[225, 43, 44, 1820]",2
"26,8",identifier,"[739, 796, 1128]",1
"26,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"26,12",primitive_type,[624],1
"26,16",),"[739, 720, 1118, 1598]",4
"26,17",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"27,1",primitive_type,"[225, 43, 44, 1820]",2
"27,5",identifier,"[739, 796, 1128]",1
"27,13",( parameter_declaration ),"[1363, 1458, 1356]",3
"27,14",primitive_type,[624],1
"27,18",),"[739, 720, 1118, 1598]",4
"27,19",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"28,1",primitive_type,"[225, 43, 44, 1820]",2
"28,6",identifier,"[739, 796, 1128]",1
"28,15",( parameter_declaration ),"[1363, 1458, 1356]",3
"28,16",primitive_type,[624],1
"28,20",),"[739, 720, 1118, 1598]",4
"28,21",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"29,1",primitive_type,"[225, 43, 44, 1820]",2
"29,6",identifier,"[739, 796, 1128]",1
"29,15",( parameter_declaration ),"[1363, 1458, 1356]",3
"29,16",primitive_type,[624],1
"29,20",),"[739, 720, 1118, 1598]",4
"29,21",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"30,1",primitive_type,"[225, 43, 44, 1820]",2
"30,6",identifier,"[739, 796, 1128]",1
"30,10",( parameter_declaration ),"[1363, 1458, 1356]",3
"30,11",primitive_type,[624],1
"30,15",),"[739, 720, 1118, 1598]",4
"30,16",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"31,1",primitive_type,"[225, 43, 44, 1820]",2
"31,6",identifier,"[739, 796, 1128]",1
"31,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"31,12",primitive_type,[624],1
"31,16",),"[739, 720, 1118, 1598]",4
"31,17",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"33,1",primitive_type,"[225, 43, 44, 1820]",2
"33,5",identifier,"[739, 796, 1128]",1
"33,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"33,10",primitive_type,[624],1
"33,14",),"[739, 720, 1118, 1598]",4
"34,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"35,3",primitive_type,[23],2
"35,7",identifier,"[739, 801, 1139]",1
"35,11",;,"[1363, 1455, 1361]",1
"36,3",primitive_type,"[220, 25]",6
"36,10",identifier,"[739, 801, 1139]",1
"36,13",;,"[1363, 1455, 1361]",1
"37,3",primitive_type,"[220, 31, 25]",6
"37,8",identifier,"[739, 801, 1139]",1
"37,9",[ expression ],"[1363, 1455, 1361]",5
"37,10",identifier,[420],3
"37,15",],"[827, 1071]",1
"37,16",;,"[1303, 1363, 1455, 1361]",1
"39,3",primitive_type,"[220, 31, 25]",6
"39,7",identifier,"[739, 801, 1139]",1
"39,16",= expression,"[1363, 1455, 1361]",2
"39,18",number_literal,[459],2
"39,19",;,"[684, 1032, 1592]",1
"40,3",primitive_type,"[221, 31, 25]",6
"40,10",identifier,"[739, 801, 1139]",1
"40,18",[ expression ],"[1363, 1455, 1361]",5
"40,19",identifier,[420],3
"40,25",],"[827, 1071]",1
"40,26",;,"[1303, 1363, 1455, 1361]",1
"42,3",while parenthesized_expression statement,"[220, 31, 25]",13
"42,9",( expression ),[1757],1
"42,10",( expression ),[452],4
"42,11",identifier = expression,[378],5
"42,16",= expression,"[527, 1031, 1077, 1856]",12
"42,18",identifier,[559],1
"42,23",( expression ),"[715, 982, 684, 1031]",5
"42,24",identifier,[451],1
"42,25",),"[715, 1018]",2
"42,26",),"[693, 668, 837, 982, 684, 1031]",2
"42,28",!= expression,"[664, 837, 1033]",6
"42,31",identifier,[618],1
"42,34",),"[715, 960, 684, 1033]",1
"43,3",{ statement },"[653, 366]",8
"44,5",switch parenthesized_expression compound_statement,[27],17
"44,12",( expression ),[1721],1
"44,13",identifier,[453],1
"44,17",),"[715, 1031]",1
"45,5",{ preproc_if_repeat1 },"[664, 1708]",1
"46,5",case expression : case_statement_repeat1,[27],10
"46,10",identifier,[564],1
"46,16",: case_statement_repeat1,"[715, 1076]",1
"47,7",identifier,"[64, 244, 28]",4
"47,11",( expression ),"[403, 720, 1140, 1056]",4
"47,12",identifier,"[988, 1256, 451]",1
"47,16",( expression ),"[754, 1077, 1813, 1300, 1442, 715, 1018]",4
"47,17",identifier,"[988, 623, 451, 423]",1
"47,18",),"[754, 1077, 1813, 720, 1118, 1598, 715, 1018]",2
"47,19",),"[761, 770, 1077, 1813, 693, 668, 837, 1018, 1290, 1254, 1300, 1442, 1452, 1443, 1474]",2
"47,20",;,"[693, 668, 837, 1056, 1301, 1363, 1455, 1457, 761, 770, 720, 1140]",1
"48,7",break ;,"[248, 52, 244, 28, 220]",6
"48,12",;,[1983],1
"50,5",case expression : case_statement_repeat1,"[164, 55, 52, 244, 28]",6
"50,10",' character ',[564],2
"50,11",character ',[1618],1
"50,12",',[1562],1
"50,13",: case_statement_repeat1,"[690, 684, 1076]",1
"51,7",identifier,"[64, 244, 31, 28]",4
"51,11",( expression ),"[403, 720, 1140, 1056]",4
"51,12",identifier,"[988, 1256, 451]",1
"51,15",( ),"[754, 1077, 1813, 1300, 1442, 715, 1018]",18
"51,16",),"[988, 623, 451, 423]",2
"51,18",+ expression,"[1282, 1254, 1300, 1442, 1452, 1443, 1474, 1813, 696, 668, 837, 1018]",7
"51,20",identifier,[533],1
"51,23",( ),"[715, 975, 684, 1018]",14
"51,24",),[451],4
"51,25",),"[696, 668, 837, 975, 684, 1018]",2
"51,26",;,"[693, 668, 837, 1056]",1
