Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,19",preproc_include_token2,[1816],1
"4,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",5
"4,9",identifier preproc_arg preproc_include_token2,[1879],1
"4,16",preproc_arg preproc_include_token2,[1528],1
"5,1",preproc_include_token2,"[341, 43, 44, 1820]",0
"6,1",primitive_type,"[341, 43, 44, 1820]",2
"6,5",identifier,"[739, 796, 1128]",1
"6,12",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"6,13",primitive_type,[624],1
"6,18",identifier,"[739, 720, 1118, 1598]",2
"6,21",[ ],"[1300, 1321, 1598]",5
"6,22",],[420],3
"6,23",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"6,25",primitive_type,[649],1
"6,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"6,34",),"[1300, 1321, 1748, 1601]",1
"6,35",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"7,1",primitive_type,"[225, 43, 44, 1820]",2
"7,6",identifier,"[739, 796, 1128]",1
"7,12",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"7,13",primitive_type,[624],1
"7,18",identifier,"[739, 720, 1118, 1598]",2
"7,21",[ ],"[1300, 1321, 1598]",5
"7,22",],[420],3
"7,23",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"7,25",primitive_type,[649],1
"7,30",identifier,"[739, 720, 1118, 1748, 1601]",2
"7,34",[ ],"[1300, 1321, 1748, 1601]",6
"7,35",],[420],3
"7,36",),"[1297, 1300, 1321, 1748, 1601]",1
"7,37",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"9,1",primitive_type,"[225, 43, 44, 1820]",2
"9,5",identifier,"[739, 796, 1128]",1
"9,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"9,10",primitive_type,[624],1
"9,14",),"[739, 720, 1118, 1598]",4
"10,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"11,3",primitive_type,[23],1
"11,8",identifier,"[739, 801, 1139]",1
"11,11",[ expression ],"[1363, 1455, 1361]",3
"11,12",identifier,[420],1
"11,18",],"[827, 1071]",1
"11,19",;,"[1303, 1363, 1455, 1361]",1
"12,3",primitive_type,"[220, 25]",6
"12,8",identifier,"[739, 801, 1139]",1
"12,20",[ expression ],"[1363, 1455, 1361]",3
"12,21",identifier,[420],1
"12,27",],"[827, 1071]",1
"12,28",;,"[1303, 1363, 1455, 1361]",1
"14,3",identifier,"[220, 31, 25]",4
"14,10",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",4
"14,11",identifier,"[988, 1256, 451]",1
"14,14",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",2
"14,16",identifier,[476],1
"14,22",),"[715, 1025, 1572]",1
"14,23",;,"[698, 668, 837, 1056]",1
"15,3",identifier,"[248, 244, 31, 25]",4
"15,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",4
"15,10",identifier,"[988, 1256, 451]",1
"15,13",", expression","[754, 1077, 1813, 1300, 1442, 715, 1018]",2
"15,15",identifier,[476],1
"15,27",),"[715, 1025, 1572]",1
"15,28",;,"[698, 668, 837, 1056]",1
"16,3",identifier,"[248, 244, 31, 25]",4
"16,9",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",4
"16,10",""" string_content ""","[988, 1256, 451]",3
"16,11","string_content """,[1531],1
"16,13","""",[1547],1
"16,14",", expression","[627, 663, 684, 1018]",2
"16,16",identifier,[476],1
"16,28",),"[715, 1025, 1572]",1
"16,29",;,"[698, 668, 837, 1056]",1
"18,3",return expression ;,"[248, 244, 31, 25]",5
"18,10",number_literal,[475],2
"18,11",;,"[684, 1070]",1
"19,1",},"[199, 244, 31, 25]",1
"21,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"21,5",identifier,"[739, 796, 1128]",1
"21,12",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"21,13",primitive_type,[624],1
"21,18",identifier,"[739, 720, 1118, 1598]",2
"21,21",[ ],"[1300, 1321, 1598]",5
"21,22",],[420],3
"21,23",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"21,25",primitive_type,[649],1
"21,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"21,34",),"[1300, 1321, 1748, 1601]",1
"22,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"23,3",primitive_type,[23],1
"23,7",identifier,"[739, 801, 1139]",1
"23,8",", init_declarator","[1363, 1455, 1361]",7
"23,10",identifier,[1148],1
"23,12",= expression,"[1363, 1477, 1617, 1457]",3
"23,14",number_literal,[459],2
"23,15",;,"[684, 1032, 1765, 1617]",3
"25,3",while parenthesized_expression statement,"[229, 25]",9
"25,9",( expression ),[1757],1
"25,10",identifier,[452],1
"25,12",< expression,"[715, 1033]",7
"25,14",identifier,[506],1
"25,20",- expression,"[715, 985, 684, 1033]",18
"25,22",number_literal,[533],2
"25,24",&& expression,"[684, 975, 985, 1033]",3
"25,27",( expression ),[544],2
"25,28",identifier = expression,[378],5
"25,30",= expression,"[527, 1031, 1077, 1856]",12
"25,32",identifier,[559],1
"25,39",( ),"[715, 982, 684, 1031]",17
"25,40",),[451],4
"25,41",),"[696, 668, 837, 982, 684, 1031]",1
"25,43",!= expression,"[664, 837, 976, 684, 1033]",6
"25,46",identifier,[618],1
"25,49",),"[715, 960, 684, 976, 1033]",1
"26,3",{ statement },"[653, 366]",4
"27,5",identifier,[27],2
"27,8",[ expression ],"[405, 801, 1139, 1056]",9
"27,9",identifier,[528],2
"27,10",++,"[827, 1090]",5
"27,12",],"[667, 684, 1090]",1
"27,14",= expression,"[681, 837, 1056]",2
"27,16",identifier,[559],1
"27,17",;,"[715, 982, 684, 1056]",1
"28,3",},"[248, 244, 28]",1
"29,3",identifier,"[173, 244, 198, 31, 25]",4
"29,6",[ expression ],"[405, 801, 1139, 1056]",9
"29,7",identifier,[528],2
"29,8",],"[827, 1090]",1
"29,10",= expression,"[681, 837, 1056]",2
"29,12",' escape_sequence ',[559],8
"29,13",escape_sequence ',[1618],2
"29,15",',[1562],1
"29,16",;,"[690, 684, 982, 1056]",1
"31,3",return expression ;,"[248, 244, 31, 25]",5
"31,10",identifier,[475],1
"31,11",;,"[715, 1070]",1
"32,1",},"[199, 244, 31, 25]",1
"34,1",primitive_type,"[87, 339, 43, 44, 1820]",2
"34,6",identifier,"[739, 796, 1128]",1
"34,12",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"34,13",primitive_type,[624],1
"34,18",identifier,"[739, 720, 1118, 1598]",2
"34,21",[ ],"[1300, 1321, 1598]",5
"34,22",],[420],3
"34,23",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"34,25",primitive_type,[649],1
"34,30",identifier,"[739, 720, 1118, 1748, 1601]",2
"34,34",[ ],"[1300, 1321, 1748, 1601]",6
"34,35",],[420],3
"34,36",),"[1297, 1300, 1321, 1748, 1601]",1
"35,1",{ preproc_if_repeat1 },"[1288, 1260, 1511, 1458, 1300, 1356]",1
"36,3",preproc_if_repeat1 },[23],8
"49,3",primitive_type,[23],1
"49,7",identifier,"[739, 801, 1139]",1
"49,8",", init_declarator","[1363, 1455, 1361]",7
"49,10",identifier,[1148],1
"49,12",= expression,"[1363, 1477, 1617, 1457]",3
"49,14",number_literal,[459],2
"49,15",;,"[684, 1032, 1765, 1617]",3
"50,3",for ( _for_statement_body ) statement,"[229, 25]",7
"50,7",( _for_statement_body ) statement,[1970],1
"50,8",identifier = expression,[78],1
"50,10",= expression,"[410, 720, 1151, 1042]",2
"50,12",number_literal,[559],2
"50,13",; expression ; expression,"[684, 982, 1042]",4
"50,15",identifier,[479],1
"50,17",< expression,"[715, 1034]",3
"50,19",identifier,[506],1
"50,26",- expression,"[715, 985, 684, 1034]",14
"50,28",number_literal,[533],2
"50,30",&& expression,"[684, 975, 985, 1034]",7
"50,33",identifier,[544],1
"50,35",< expression,"[715, 976, 684, 1034]",6
"50,37",identifier,[506],1
"50,44",- expression,"[715, 985, 684, 976, 1034]",19
"50,46",number_literal,[533],2
"50,48",&& expression,"[684, 975, 985, 976, 1034]",11
"50,51",identifier,[544],1
"50,54",[ expression ],"[715, 976, 684, 1034]",4
"50,55",identifier,[528],2
"50,56",],"[827, 1090]",1
"50,58",!= expression,"[681, 837, 976, 684, 1034]",7
"50,61",identifier,[618],1
"50,64",; expression,"[715, 960, 684, 976, 1034]",3
"50,66",++ expression,"[469, 1922]",5
"50,68",identifier,[540],1
"50,69",) statement,"[715, 701, 684, 1027, 1922]",1
"51,3",{ statement },[333],4
"52,5",if parenthesized_expression statement else_clause,[27],6
"52,8",( expression ),[1755],1
"52,9",identifier,[452],1
"52,16",( expression ),"[715, 1033]",9
"52,17",identifier,[451],1
"52,20",[ expression ],"[715, 1018]",4
"52,21",identifier,[528],2
"52,22",],"[827, 1090]",1
"52,23",),"[681, 837, 1018]",1
"52,25",&& expression,"[693, 668, 837, 1033]",4
"52,28",identifier,[544],1
"52,31",[ expression ],"[715, 976, 684, 1033]",6
"52,32",identifier,[528],2
"52,34",+ expression,"[827, 1090]",4
